anatomy,acceleration,metric,competitor,n_slices,mean_ours,mean_competitor,median_diff,ci95_low,ci95_high,median_diff_pp,ci95_low_pp,ci95_high_pp,cohens_d,d_ci_low,d_ci_high,rank_biserial,wilcoxon_p,ttest_p,direction
pd_knee,8,ssim,modl+poisson,281,0.9498109047330962,0.946274998078292,0.0023569999999999425,0.0017598300000000178,0.002880939999999943,0.23569999999999425,0.17598300000000178,0.2880939999999943,0.4117955699520992,0.28966510308609555,0.5332456889805937,0.5150551475227784,7.219712930458512e-14,3.408656506832423e-11,ours_better
pd_knee,12,ssim,modl+poisson,281,0.9365340986476869,0.9355053160854092,0.0010913000000000173,0.0005081000000000113,0.0017944600000000532,0.10913000000000173,0.05081000000000113,0.17944600000000532,0.1276921053405423,0.01018046239646144,0.24497758317719726,0.1357613386840312,0.04853792703642969,0.033177396667275906,ours_better
pd_knee,16,ssim,modl+poisson,281,0.9276233296797153,0.92657219,0.0016311999999999438,0.000617899999999949,0.002219340000000014,0.16311999999999438,0.061789999999994905,0.2219340000000014,0.11145419353422054,-0.005929845990148597,0.22864046573256616,0.12167789808434921,0.0770618670395312,0.06276275855897663,ours_better
pd_knee,20,ssim,modl+poisson,281,0.9179918834875446,0.9187306443060499,-0.0006185400000000563,-0.001546829999999999,0.0007998999999999645,-0.06185400000000563,-0.1546829999999999,0.07998999999999645,-0.07889927695634115,-0.19593302604509047,0.03827488460714902,-0.12511042124126096,0.06908412615154508,0.18705003263522504,ours_worse
pdfs_knee,4,ssim,modl+loupe,270,0.8742682442222222,0.8493426549259261,0.023418565000000002,0.02114248000000002,0.025468875000000057,2.3418565000000005,2.1142480000000017,2.5468875000000057,1.6803768246055637,1.4942967838312187,1.8650723836236895,1.0,4.9273748175044165e-46,1.7702107808739342e-80,ours_better
pdfs_knee,8,ssim,modl+loupe,270,0.8349282056296297,0.8034014941481482,0.02973294999999998,0.02713083999999999,0.032018095000000024,2.973294999999998,2.713083999999999,3.201809500000002,1.5654338595689226,1.3866745504746674,1.7428074106915543,0.9985239852398524,6.655833595007494e-46,1.8177530379336215e-74,ours_better
pdfs_knee,12,ssim,modl+loupe,270,0.8135460052592592,0.7815965285555555,0.03028040000000004,0.02805745000000004,0.032020794999999935,3.0280400000000043,2.805745000000004,3.2020794999999938,1.5515857967285305,1.3736931854717398,1.7280928617335811,0.9987426540932076,6.366024543836213e-46,9.925574325903547e-74,ours_better
pdfs_knee,16,ssim,modl+loupe,270,0.7987709382592593,0.7658259115555556,0.032048310000000024,0.028653100000000098,0.03447674000000006,3.204831000000002,2.86531000000001,3.4476740000000063,1.5080717230901386,1.332879790672409,1.681879359714562,0.9936586032526992,1.7877334555223897e-45,2.143554561774522e-71,ours_better
pdfs_knee,20,ssim,modl+loupe,270,0.7874162242962963,0.7540198385185185,0.03239608000000005,0.029653750000000034,0.03414735999999996,3.239608000000005,2.9653750000000034,3.414735999999996,1.5783484574123505,1.398777804884378,1.7565332312096764,0.994806614732814,1.416581199799116e-45,3.7540536503834674e-75,ours_better
pdfs_knee,4,ssim,modl+poisson,270,0.8742682442222222,0.8574692065185184,0.014698719999999998,0.013462740000000029,0.016634679999999957,1.4698719999999998,1.3462740000000029,1.6634679999999957,1.31325282684429,1.1496905281070762,1.475449641860796,0.9799917999179992,2.7960016938406695e-44,1.2546837522377333e-60,ours_better
pdfs_knee,8,ssim,modl+poisson,270,0.8349282056296297,0.8080455295555556,0.025310399999999955,0.021771174999999976,0.027986824999999993,2.5310399999999955,2.177117499999998,2.798682499999999,1.3628231312353138,1.1963781751060714,1.5278954765725605,0.980319803198032,2.618590506323967e-44,2.052526418147075e-63,ours_better
pdfs_knee,12,ssim,modl+poisson,270,0.8135460052592592,0.7846369597037037,0.02622139999999995,0.02290986000000006,0.029680308978747735,2.622139999999995,2.290986000000006,2.9680308978747734,1.2435381349786623,1.0839332171638596,1.4017908199495335,0.964192975263086,6.4071821554812e-43,1.161619207629532e-56,ours_better
pdfs_knee,16,ssim,modl+poisson,270,0.7987709382592593,0.7702263566296297,0.026273185000000032,0.024099800000000005,0.02870689999999998,2.627318500000003,2.4099800000000005,2.870689999999998,1.1912535573334144,1.034537838794218,1.3466297432935743,0.9442941096077627,3.0806309580164267e-41,1.1822489062679935e-53,ours_better
pdfs_knee,20,ssim,modl+poisson,270,0.7874162242962963,0.7607326782222222,0.024736524999999954,0.021855205102028118,0.02713960000000004,2.4736524999999956,2.185520510202812,2.713960000000004,1.13120949680112,0.9777230828500335,1.2833742249777371,0.9331419980866476,2.6068124468471554e-40,3.5959179386621455e-50,ours_better
t2_brain,4,ssim,modl+loupe,280,0.9194531269642857,0.8546034313571429,0.06289514000000002,0.06021274999999998,0.06572699999999998,6.289514000000001,6.021274999999998,6.5726999999999975,2.8228942042087053,2.5605223721877857,3.084049885493555,1.0,1.1381450406342067e-47,4.032108186390133e-135,ours_better
t2_brain,8,ssim,modl+loupe,280,0.8987205519642857,0.8143271365357143,0.082563465,0.07970682499999998,0.08847208000000001,8.2563465,7.970682499999998,8.847208,2.934493084302567,2.6638198978307277,3.2039625957851867,1.0,1.1381450406342067e-47,2.5722520144449955e-139,ours_better
t2_brain,12,ssim,modl+loupe,280,0.8861085054285714,0.8014062787142858,0.08617144999999998,0.08376023999999993,0.08917502999999999,8.617144999999999,8.376023999999994,8.917502999999998,3.0105284092063416,2.7341646114489118,3.2856967234018417,1.0,1.1381450406342067e-47,4.20531923701554e-142,ours_better
t2_brain,16,ssim,modl+loupe,280,0.8763135561785714,0.7617253102857142,0.11387695000000003,0.11109739000000007,0.11813658000000005,11.387695000000003,11.109739000000008,11.813658000000004,3.267899716893124,2.9720886525074497,3.562540969091189,1.0,1.1381450406342067e-47,3.942592783876792e-151,ours_better
t2_brain,20,ssim,modl+loupe,280,0.86860126875,0.7939686337857143,0.07992901500000005,0.07709462499999997,0.08263546,7.992901500000005,7.709462499999997,8.263546,2.584650487473365,2.3397720595402016,2.828284659387444,1.0,1.1381450406342067e-47,1.020795990607237e-125,ours_better
t2_brain,4,ssim,modl+poisson,280,0.9194531269642857,0.8522031744285714,0.06473650000000003,0.06141393576512383,0.06774254499999999,6.473650000000003,6.141393576512383,6.774254499999999,2.71234252766091,2.458129297022374,2.965326778834954,1.0,1.1381450406342067e-47,7.774367055525208e-131,ours_better
t2_brain,8,ssim,modl+poisson,280,0.8987205519642857,0.7965256570714285,0.09923176500000003,0.09595864999999992,0.10244622500000006,9.923176500000002,9.595864999999993,10.244622500000006,3.1418649548678235,2.85561100152155,3.426936934146988,1.0,1.1381450406342067e-47,8.735143532789609e-147,ours_better
t2_brain,12,ssim,modl+poisson,280,0.8861085054285714,0.7940605844642857,0.08971444499999992,0.08540977,0.09335696000000004,8.971444499999992,8.540977,9.335696000000004,2.689415481133201,2.4368855862588363,2.9407136854673377,1.0,1.1381450406342067e-47,6.2525789049122386e-130,ours_better
t2_brain,16,ssim,modl+poisson,280,0.8763135561785714,0.7824521382142857,0.09263598500000003,0.08855623000000001,0.09658701000000003,9.263598500000004,8.855623000000001,9.658701000000002,2.841623938950255,2.577863311374178,3.104170545034285,1.0,1.1381450406342067e-47,7.806678219460622e-136,ours_better
t2_brain,20,ssim,modl+poisson,280,0.86860126875,0.774185685,0.09455677499999993,0.09166783,0.09766470999999999,9.455677499999993,9.166783,9.766471,2.826657181303368,2.564006475104893,3.0880921656450937,1.0,1.1381450406342067e-47,2.8971779869007736e-135,ours_better
